UID	UIDName	CID	PosX	PosY	PosZ	RespawnCycleID	ServerDeathCheck	PropID	BluePrintPath	BlueprintBase	GeneratedClassShortName	JoinField
18095574456752730674	DT_Dig_G3_10302	10330502	96401	201162	3316	0	False	10330502	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
15479893190190759647	DT_Dig_G4_10302	10340502	99738	233339	1471	0	False	10340502	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04Key.TreasureBox04Key	TreasureBox04Key	TreasureBox04Key_C	CID
15479894289702387858	DT_Dig_G4_10301	10340501	4799	246809	17397	0	False	10340501	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04Key.TreasureBox04Key	TreasureBox04Key	TreasureBox04Key_C	CID
18095573357241102463	DT_Dig_G3_10301	10330501	32996	221059	884	0	False	10330501	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
12538090855584984677	DT_Unlock_G2_10401	10420101	82832	113846	367	0	False	10420101	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
12775363702214651985	DT_Monster_G4_10302	10340202	122731	216664	348	0	False	10340202	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04.TreasureBox04	TreasureBox04	TreasureBox04_C	CID
8762528453999939183	DT_Unlock_G2_10205	10220105	21833	142121	5179	0	False	10220105	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
5944563477691382334	DT_MiniGame_G5_11001	11001	23464	172175	5347	0	False	11001	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox05.TreasureBox05	TreasureBox05	TreasureBox05_C	CID
3808489435235617501	DT_Monster_G3_10402	10430202	83471	127557	4307	0	False	10430202	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
8887629443617444129	DT_Unlock_G1_10312	10310112	80670	214732	2171	0	False	10310112	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
5765845452089193198	DT_Unlock_G1_10403	10410103	103193	103822	1306	0	False	10410103	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
12538098552166382154	DT_Unlock_G2_10408	10420108	152415	127838	9204	0	False	10420108	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
12538084258515215411	DT_Unlock_G2_10407	10420107	146285	104931	4316	0	False	10420107	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
15759227007018010579	DT_Key_G4_10402	10440302	100155	83844	3888	0	False	10440302	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04Key.TreasureBox04Key	TreasureBox04Key	TreasureBox04Key_C	CID
8762530653023195605	DT_Unlock_G2_10207	10220107	24147	141381	2990	0	False	10220107	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8762531752534823816	DT_Unlock_G2_10208	10220108	28565	153690	6343	0	False	10220108	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9416302466010220902	DT_Unlock_G2_10314	10320114	33112	229383	-410	0	False	10320114	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9416305764545105535	DT_Unlock_G2_10313	10320113	75321	228962	1517	0	False	10320113	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
16413997176563262239	DT_Key_G4_10309	10340309	101324	236697	6004	0	False	10340309	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04Key.TreasureBox04Key	TreasureBox04Key	TreasureBox04Key_C	CID
9416300266986964480	DT_Unlock_G2_10316	10320116	4049	236661	4659	0	False	10320116	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9416303565521849113	DT_Unlock_G2_10315	10320115	8876	234839	12937	0	False	10320115	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
5944561278668125912	DT_MiniGame_G5_11003	11003	71081	81832	-657	0	False	11003	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox05.TreasureBox05	TreasureBox05	TreasureBox05_C	CID
8763516914953511647	DT_Unlock_G2_10216	10220116	36397	180682	1530	0	False	10220116	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8762529553511567394	DT_Unlock_G2_10206	10220106	72016	161254	1415	0	False	10220106	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
16414000475098146872	DT_Key_G4_10304	10340304	92614	223331	-797	0	False	10340304	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04Key.TreasureBox04Key	TreasureBox04Key	TreasureBox04Key_C	CID
4781247547497954511	DT_Unlock_G3_10305	10330105	2748	244996	21656	0	False	10330105	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
4781244248963069878	DT_Unlock_G3_10302	10330102	89071	230989	-119	0	False	10330102	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
9416315660149759434	DT_Unlock_G2_10318	10320118	127321	214607	-550	0	False	10320118	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8762526254976682761	DT_Unlock_G2_10203	10220103	18817	150007	8948	0	False	10220103	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
5944562378179754123	DT_MiniGame_G5_11002	11002	25715	244052	-528	0	False	11002	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox05.TreasureBox05	TreasureBox05	TreasureBox05_C	CID
7931615542819130059	DT_Unlock_G3_10613	10630113	32619	41046	21625	0	False	10630113	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
8763515815441883436	DT_Unlock_G2_10217	10220117	-11034	147723	3608	0	False	10220117	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7948876972467839556	DT_Monster_G2_10314	10320214	115654	211624	-581	0	False	10320214	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
1966641432214154690	DT_Monster_G3_10304	10330204	103921	194537	-527	0	False	10330204	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
9417299723056819054	DT_Unlock_G2_10303	10320103	103308	187125	-707	0	False	10320103	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8762524055953426339	DT_Unlock_G2_10201	10220101	16905	118257	177	0	False	10220101	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9418118515315721076	DT_Unlock_G1_10210	10210110	1988	137320	4892	0	False	10210110	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
9418967338292510743	DT_Unlock_G1_10202	10210102	-7534	131624	1948	0	False	10210102	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
9418964039757626110	DT_Unlock_G1_10205	10210105	61303	180945	524	0	False	10210105	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
7932607302307587156	DT_Unlock_G3_10601	10630101	75359	54375	6955	0	False	10630101	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
9415455842056687657	DT_Unlock_G2_10320	10320120	51704	208249	5741	0	False	10320120	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
1966640332702526479	DT_Monster_G3_10307	10330207	49711	189894	1564	0	False	10330207	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
8887627244594187707	DT_Unlock_G1_10310	10310110	36560	206790	1737	0	False	10310110	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
1966642531725782901	DT_Monster_G3_10305	10330205	52214	196941	3170	0	False	10330205	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
9416307963568361957	DT_Unlock_G2_10311	10320111	77917	173846	1212	0	False	10320111	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7949855537816758121	DT_Monster_G2_10308	10320208	44304	218328	4017	0	False	10320208	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
10606324791626213436	DT_Unlock_G2_10125	10120125	63791	125982	672	0	False	10120125	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7609641789715467451	DT_Unlock_G1_10123	10110123	68814	129921	976	0	False	10110123	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
7609640690203839240	DT_Unlock_G1_10122	10110122	66538	119980	549	0	False	10110122	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
7609643988738723873	DT_Unlock_G1_10121	10110121	60400	121825	1220	0	False	10110121	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
12539081515561813563	DT_Unlock_G2_10410	10420110	102735	157200	4633	0	False	10420110	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
12538099651678010365	DT_Unlock_G2_10409	10420109	145208	109224	9594	0	False	10420109	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9416304665033477324	DT_Unlock_G2_10312	10320112	135256	215181	7257	0	False	10320112	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8556805551036487161	DT_Unlock_G3_10505	10530105	174791	75982	7449	0	False	10530105	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
9211581218139879876	DT_Unlock_G3_10403	10430103	139998	110632	9632	0	False	10430103	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
15759225907506382368	DT_Key_G4_10403	10440303	144207	112459	10090	0	False	10440303	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04Key.TreasureBox04Key	TreasureBox04Key	TreasureBox04Key_C	CID
8763511417395370592	DT_Unlock_G2_10213	10220113	42885	185008	611	0	False	10220113	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8887631642640700551	DT_Unlock_G1_10314	10310114	109917	211933	732	0	False	10310114	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
8763513616418627014	DT_Unlock_G2_10211	10220111	27854	167226	3523	0	False	10220111	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
2472091937364328888	DTreasureBox_TG3_022057_Unlock	10230101	-15701	182038	-592	0	False	10230101	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
5924434473866779593	DT_Map_G5_11102	11150402	326559	126949	11607	0	False	11150402	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox06.TreasureBox06	TreasureBox06	TreasureBox06_C	CID
5924431175331894960	DT_Map_G5_11101	11150401	279994	154213	4576	0	False	11150401	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox06.TreasureBox06	TreasureBox06	TreasureBox06_C	CID
11260097704124866944	DT_Unlock_G2_10617	10620117	48627	43067	12292	0	False	10620117	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7932606202795958945	DT_Unlock_G3_10606	10630106	21655	42158	20099	0	False	10630106	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
11260098803636495155	DT_Unlock_G2_10616	10620116	108940	18774	10693	0	False	10620116	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
11260099903148123366	DT_Unlock_G2_10615	10620115	117978	33563	9050	0	False	10620115	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9418965139269254321	DT_Unlock_G1_10204	10210104	-27901	154655	-755	0	False	10210104	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
8763523512023280913	DT_Unlock_G2_10218	10220118	-23984	141499	-712	0	False	10220118	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8762525155465054550	DT_Unlock_G2_10202	10220102	23466	174038	4212	0	False	10220102	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8763514715930255225	DT_Unlock_G2_10210	10220110	8000	151824	-665	0	False	10220110	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8762532852046452027	DT_Unlock_G2_10209	10220109	-567	151057	-660	0	False	10220109	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8762527354488310972	DT_Unlock_G2_10204	10220104	3224	149762	1823	0	False	10220104	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8887632742152328762	DT_Unlock_G1_10317	10310117	95420	172711	3703	0	False	10310117	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
16482102392045592091	DT_Map_G5_10301	10350401	116726	189099	-560	0	False	10350401	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox06.TreasureBox06	TreasureBox06	TreasureBox06_C	CID
9418966238780882532	DT_Unlock_G1_10203	10210103	76807	166364	4204	0	False	10210103	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
8763518014465139858	DT_Unlock_G2_10215	10220115	41223	156818	697	0	False	10220115	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
12537243132119823221	DT_Unlock_G2_10434	10420134	100030	89974	3591	0	False	10420134	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
5435024858043120863	DT_Unlock_G3_10213	10230106	60938	178927	448	0	False	10230106	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
8764499878348943056	DT_Unlock_G2_10226	10220126	46184	130774	328	0	False	10220126	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9414470679637999826	DT_Unlock_G2_10336	10320136	86861	212667	474	0	False	10320136	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8764503176883827689	DT_Unlock_G2_10225	10220125	30025	136717	-456	0	False	10220125	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
16361556806760815854	DT_Unlock_G2_11142	11120142	280036	123557	9675	0	False	11120142	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
16361555707249187643	DT_Unlock_G2_11141	11120141	282641	129755	5084	0	False	11120141	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
11261100458729606151	DT_Unlock_G2_10627	10620127	41142	17541	8556	0	False	10620127	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
10606328090161098069	DT_Unlock_G2_10126	10120126	71104	185450	2565	0	False	10120126	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
12706391556390738112	DT_Map_G5_10902	10950402	55600	-53880	41762	0	False	10950402	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox06.TreasureBox06	TreasureBox06	TreasureBox06_C	CID
1810925117967598813	DT_Map_G5_10501	10550401	184274	79932	-581	0	False	10550401	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox06.TreasureBox06	TreasureBox06	TreasureBox06_C	CID
13361168323005759038	DT_Map_G5_10801	10850401	165880	-71774	14111	0	False	10850401	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox06.TreasureBox06	TreasureBox06	TreasureBox06_C	CID
17791616342857018347	DT_Map_G5_10103	10150403	39794	94033	6337	0	False	10150403	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox06.TreasureBox06	TreasureBox06	TreasureBox06_C	CID
5269696190158746052	DT_Map_G5_11004	11050404	230026	212937	8578	0	False	11050404	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox06.TreasureBox06	TreasureBox06	TreasureBox06_C	CID
1156149450864206098	DT_Map_G5_10603	10650403	34029	44472	18121	0	False	10650403	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox06.TreasureBox06	TreasureBox06	TreasureBox06_C	CID
1810922918944342391	DT_Map_G5_10503	10550403	157009	53901	12085	0	False	10550403	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox06.TreasureBox06	TreasureBox06	TreasureBox06_C	CID
17136842874776882054	DT_Map_G5_10203	10250403	-6795	186400	-624	0	False	10250403	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox06.TreasureBox06	TreasureBox06	TreasureBox06_C	CID
16414007072167916138	DT_Key_G4_10302	10340302	86538	220112	419	0	False	10340302	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04Key.TreasureBox04Key	TreasureBox04Key	TreasureBox04Key_C	CID
16414008171679544349	DT_Key_G4_10303	10340303	96767	186363	2040	0	False	10340303	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04Key.TreasureBox04Key	TreasureBox04Key	TreasureBox04Key_C	CID
8763519113976768069	DT_Unlock_G2_10214	10220114	2810	135012	4010	0	False	10220114	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
181161136718330980	DT_Dig_G3_10201	10230501	-5270	127211	1456	0	False	10230501	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
7417532480723003676	DT_Monster_G2_10206	10220206	8471	121378	-433	0	False	10220206	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7418376905653280499	DT_Monster_G2_10214	10220214	-20771	153747	-468	0	False	10220214	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
2498974384912563034	DT_Monster_G3_10205	10230205	-25446	164154	-725	0	False	10230205	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
7418382403211421554	DT_Monster_G2_10213	10220213	-26628	155794	-725	0	False	10220213	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
2498968887354421979	DT_Monster_G3_10202	10230202	83642	160795	1166	0	False	10230202	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
7417529182188119043	DT_Monster_G2_10203	10220203	61488	183754	1009	0	False	10220203	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7418375806141652288	DT_Monster_G2_10215	10220215	68662	153724	1591	0	False	10220215	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7418380204188165132	DT_Monster_G2_10211	10220211	57472	177500	219	0	False	10220211	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7417533580234631887	DT_Monster_G2_10207	10220207	56708	172639	750	0	False	10220207	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7418381303699793343	DT_Monster_G2_10210	10220210	59319	165251	1961	0	False	10220210	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7417534679746260098	DT_Monster_G2_10204	10220204	57170	156977	709	0	False	10220204	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7417540177304401153	DT_Monster_G2_10209	10220209	84346	153246	1458	0	False	10220209	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8691487833281432064	DT_Dig_G2_10204	10220504	72344	152291	3353	0	False	10220504	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7418389000281190820	DT_Monster_G2_10219	10220219	43142	193542	1354	0	False	10220219	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7415583046606564023	DT_Monster_G2_10221	10220221	40411	171283	1134	0	False	10220221	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7418383502723049765	DT_Monster_G2_10212	10220212	38936	176317	1113	0	False	10220212	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
2498975484424191245	DT_Monster_G3_10204	10230204	31016	177404	6167	0	False	10230204	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
2498967787842793768	DT_Monster_G3_10203	10230203	33087	173729	1160	0	False	10230203	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
8691494430351201330	DT_Dig_G2_10202	10220502	33563	178902	7816	0	False	10220502	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7417528082676490832	DT_Monster_G2_10202	10220202	31259	172329	1007	0	False	10220202	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8764506475418712322	DT_Unlock_G2_10220	10220120	34416	172081	4458	0	False	10220120	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
12243028550492987219	DT_Monster_G4_10201	10240201	31202	174478	1789	0	False	10240201	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04.TreasureBox04	TreasureBox04	TreasureBox04_C	CID
7418378005164908710	DT_Monster_G2_10217	10220217	24183	175453	4309	0	False	10220217	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8691493330839573119	DT_Dig_G2_10201	10220501	18138	156985	8976	0	False	10220501	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7415584146118192234	DT_Monster_G2_10222	10220222	43111	150951	248	0	False	10220222	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7417539077792772942	DT_Monster_G2_10208	10220208	36387	149989	577	0	False	10220208	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7417531381211375465	DT_Monster_G2_10201	10220201	28249	144897	2489	0	False	10220201	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7418390099792819031	DT_Monster_G2_10218	10220218	26212	138115	523	0	False	10220218	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7418379104676536921	DT_Monster_G2_10216	10220216	21418	135950	721	0	False	10220216	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7415581947094935812	DT_Monster_G2_10220	10220220	17795	134048	747	0	False	10220220	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
